,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,availability_30,availability_90,number_of_reviews,latitude,longitude,property_type,room_type,neighbourhood_cleansed,minimum_nights,maximum_nights
3205,1.0,1.0,1.0,Real Bed,69.0,45.0,1,14,47,42.33799885378824,-71.03858635473816,House,Private room,South Boston,1,1125
3206,1.0,1.0,1.0,Real Bed,220.0,100.0,8,52,13,42.34316182672657,-71.05568054611194,Apartment,Entire home/apt,South Boston,3,1125
3207,2.0,1.0,1.0,Real Bed,135.0,35.0,0,0,5,42.33092983548818,-71.04146397218636,Apartment,Entire home/apt,South Boston,1,1125
3208,1.0,1.0,2.0,Real Bed,90.0,10.0,0,21,0,42.33291855705918,-71.03072386178795,Condominium,Private room,South Boston,1,30
3209,1.0,1.0,1.0,Real Bed,75.0,68.0,2,37,38,42.32952659959334,-71.05843788571705,House,Private room,South Boston,3,1125
3210,1.0,1.0,1.0,Real Bed,57.0,68.0,0,0,7,42.33482118045168,-71.04921200631978,Apartment,Private room,South Boston,1,1125
3211,1.0,1.0,1.0,Real Bed,90.0,10.0,2,51,4,42.33160048623615,-71.03635413809559,Apartment,Private room,South Boston,1,5
3212,2.5,4.0,4.0,Real Bed,391.0,200.0,29,79,14,42.33181559467737,-71.03398666738329,House,Entire home/apt,South Boston,2,1125
3213,2.0,2.0,2.0,Real Bed,280.0,100.0,0,3,1,42.33202883122871,-71.03764391190559,Condominium,Entire home/apt,South Boston,3,1125
3214,2.0,2.0,3.0,Real Bed,350.0,68.0,0,0,1,42.33138452828469,-71.04516439345413,House,Entire home/apt,South Boston,1,1125
3215,1.5,5.0,6.0,Real Bed,700.0,300.0,15,61,10,42.3367633666129,-71.04521564447496,House,Entire home/apt,South Boston,4,1125
3216,1.0,1.0,1.0,Real Bed,150.0,45.0,24,81,24,42.33932353196683,-71.05150316819869,Loft,Private room,South Boston,1,5
3217,1.0,1.0,1.0,Real Bed,175.0,25.0,0,3,28,42.33673999221773,-71.04212152939327,Apartment,Entire home/apt,South Boston,2,1125
3218,1.0,2.0,2.0,Real Bed,99.0,99.0,10,53,92,42.332613269858165,-71.05485326102094,Condominium,Entire home/apt,South Boston,1,1125
3219,1.0,1.0,1.0,Real Bed,150.0,100.0,19,79,1,42.334774636083,-71.04995357863712,House,Private room,South Boston,1,7
3220,2.0,2.0,2.0,Real Bed,250.0,100.0,11,39,84,42.34179199646733,-71.05273625857795,Apartment,Entire home/apt,South Boston,1,14
3221,2.0,5.0,8.0,Real Bed,299.0,120.0,3,31,4,42.33962035784557,-71.05130743997775,Townhouse,Entire home/apt,South Boston,1,1125
3222,1.0,1.0,1.0,Real Bed,150.0,68.0,1,43,4,42.33516961159432,-71.05454873786275,Apartment,Entire home/apt,South Boston,2,1125
3223,1.0,1.0,2.0,Real Bed,200.0,68.0,0,0,0,42.335285827808406,-71.03525810532975,Apartment,Entire home/apt,South Boston,1,1125
3224,1.0,1.0,1.0,Real Bed,150.0,68.0,2,32,77,42.330624720313466,-71.05557966912491,Apartment,Entire home/apt,South Boston,3,1125
3225,4.0,4.0,4.0,Real Bed,500.0,200.0,13,47,88,42.33614380780508,-71.0355307694372,Apartment,Entire home/apt,South Boston,1,1125
3226,1.0,2.0,2.0,Real Bed,150.0,60.0,9,50,97,42.32998217772349,-71.05617128371799,Apartment,Entire home/apt,South Boston,1,1125
3227,1.0,1.0,1.0,Real Bed,189.0,100.0,3,50,6,42.34225206974773,-71.05711519450432,Apartment,Entire home/apt,South Boston,2,1125
3228,1.0,0.0,1.0,Real Bed,140.0,25.0,0,0,1,42.33504141722876,-71.04858296773342,Condominium,Entire home/apt,South Boston,1,1125
3229,1.0,1.0,1.0,Real Bed,320.0,68.0,22,70,27,42.34052677189968,-71.04866215302377,Apartment,Entire home/apt,South Boston,3,1125
3230,1.0,1.0,1.0,Real Bed,200.0,50.0,20,80,4,42.33323135550148,-71.04932743634572,Condominium,Private room,South Boston,1,1125
3231,2.0,2.0,2.0,Real Bed,500.0,100.0,25,85,1,42.33535159134493,-71.04741304834126,Condominium,Entire home/apt,South Boston,1,1125
3232,1.0,1.0,1.0,Real Bed,145.0,30.0,0,0,6,42.334243409926216,-71.02855061688774,Apartment,Entire home/apt,South Boston,1,4
3233,1.0,1.0,1.0,Real Bed,140.0,65.0,0,0,1,42.3379167606542,-71.027013243917,Apartment,Entire home/apt,South Boston,1,1125
3234,1.0,2.0,3.0,Real Bed,200.0,100.0,14,57,132,42.33066372457114,-71.03984208025666,Apartment,Entire home/apt,South Boston,1,365
3235,5.0,1.0,1.0,Real Bed,130.0,68.0,15,70,0,42.33675031106581,-71.04537214576868,Other,Private room,South Boston,2,30
3236,1.0,1.0,2.0,Real Bed,150.0,20.0,3,3,2,42.33302950717018,-71.05208722478616,Apartment,Entire home/apt,South Boston,1,1125
3237,1.0,2.0,2.0,Real Bed,150.0,68.0,0,9,19,42.33505569922202,-71.04078590059036,Apartment,Entire home/apt,South Boston,1,1125
3238,1.0,1.0,1.0,Real Bed,155.0,68.0,0,18,100,42.33746331780153,-71.0450979625928,Townhouse,Private room,South Boston,1,1125
3239,1.0,1.0,1.0,Real Bed,120.0,40.0,0,6,18,42.33433585528535,-71.05025631414824,Apartment,Entire home/apt,South Boston,2,1125
3240,6.0,1.0,1.0,Real Bed,144.0,68.0,14,71,2,42.34152699616863,-71.05715198556585,Other,Private room,South Boston,2,1125
3241,1.0,1.0,1.0,Real Bed,159.0,68.0,0,1,1,42.329403725033046,-71.0545329779365,Condominium,Entire home/apt,South Boston,1,7
3242,2.0,3.0,5.0,Real Bed,1000.0,68.0,0,14,1,42.33641688875214,-71.04769353865366,House,Entire home/apt,South Boston,2,1125
3243,1.0,2.0,2.0,Real Bed,165.0,115.0,1,47,0,42.33534049125617,-71.03599034517583,Apartment,Entire home/apt,South Boston,3,30
3244,1.0,1.0,2.0,Real Bed,175.0,85.0,2,39,5,42.338282396960444,-71.05227309453551,Apartment,Entire home/apt,South Boston,1,1125
3245,1.5,2.0,2.0,Real Bed,300.0,100.0,22,81,38,42.334837827076456,-71.02973676984534,House,Entire home/apt,South Boston,2,1125
3246,1.0,1.0,1.0,Real Bed,100.0,68.0,6,29,13,42.33464730364794,-71.05176023507319,Apartment,Private room,South Boston,1,1125
3247,5.0,1.0,1.0,Real Bed,105.0,68.0,15,69,0,42.33615856090103,-71.0453576308181,Other,Private room,South Boston,2,30
3248,2.0,2.0,3.0,Real Bed,199.0,100.0,10,36,28,42.33870449510884,-71.05309134821903,House,Entire home/apt,South Boston,1,1125
3249,5.0,1.0,1.0,Real Bed,95.0,68.0,16,62,2,42.33661676750966,-71.04541966631727,Other,Private room,South Boston,2,30
3250,1.0,1.0,1.0,Real Bed,100.0,20.0,3,35,26,42.33160331667402,-71.0553630183722,Apartment,Private room,South Boston,1,1125
3251,1.0,1.0,1.0,Real Bed,96.0,68.0,10,70,30,42.33145896648378,-71.04726308978339,Apartment,Private room,South Boston,1,1125
3252,2.0,3.0,7.0,Real Bed,325.0,200.0,21,74,17,42.333535149704176,-71.04847848951837,Apartment,Entire home/apt,South Boston,1,1125
3253,2.0,2.0,3.0,Real Bed,330.0,70.0,15,64,9,42.33017748493645,-71.05234811016862,Condominium,Entire home/apt,South Boston,1,25
3254,6.0,1.0,1.0,Real Bed,144.0,68.0,16,73,1,42.34331686142798,-71.05738385459671,Other,Private room,South Boston,2,1125
3255,1.0,2.0,3.0,Real Bed,250.0,100.0,15,65,64,42.3409830303676,-71.05023467583233,Apartment,Entire home/apt,South Boston,2,1125
3256,5.0,1.0,1.0,Real Bed,95.0,68.0,15,67,2,42.33605903461718,-71.04592438249078,Other,Private room,South Boston,2,30
3257,1.0,1.0,1.0,Real Bed,118.0,30.0,22,76,16,42.33062832743692,-71.05314779730332,Condominium,Private room,South Boston,1,25
3258,2.0,2.0,2.0,Real Bed,500.0,100.0,0,0,2,42.33794927260482,-71.04194174244199,Apartment,Entire home/apt,South Boston,4,6
3259,1.0,1.0,2.0,Real Bed,180.0,30.0,0,0,1,42.3312270868998,-71.05236964204438,Condominium,Entire home/apt,South Boston,2,7
3260,1.5,2.0,2.0,Real Bed,290.0,50.0,0,0,1,42.33445095138171,-71.04741151427503,Apartment,Entire home/apt,South Boston,2,1125
3261,1.0,1.0,1.0,Real Bed,225.0,68.0,0,0,1,42.33713728852802,-71.05199220982796,Apartment,Entire home/apt,South Boston,3,6
3262,2.0,1.0,1.0,Real Bed,99.0,25.0,4,25,3,42.33919400511304,-71.04967212701762,Townhouse,Private room,South Boston,1,1125
3263,1.0,1.0,2.0,Real Bed,175.0,25.0,19,68,94,42.33381827570387,-71.03319599741654,Condominium,Private room,South Boston,1,1125
3264,1.0,1.0,1.0,Real Bed,125.0,68.0,0,0,3,42.33549622814182,-71.05522404193539,Condominium,Private room,South Boston,1,1125
3265,2.5,4.0,4.0,Real Bed,350.0,125.0,4,32,39,42.334109819461176,-71.04507028895372,House,Entire home/apt,South Boston,2,30
3266,1.0,1.0,1.0,Real Bed,88.0,25.0,4,49,13,42.336440319502,-71.02874377838845,Apartment,Private room,South Boston,1,1125
3267,1.0,1.0,1.0,Real Bed,150.0,68.0,4,13,15,42.33273192726593,-71.04153712764575,Apartment,Entire home/apt,South Boston,3,1125
3268,1.0,1.0,1.0,Real Bed,99.0,68.0,0,0,0,42.33045987580517,-71.04291441908008,Apartment,Private room,South Boston,1,1125
3269,6.0,1.0,1.0,Real Bed,144.0,68.0,16,73,15,42.34304928822909,-71.05566569303353,Other,Private room,South Boston,2,1125
3270,1.0,1.0,1.0,Real Bed,100.0,15.0,0,15,42,42.340655786269146,-71.05116632026306,Apartment,Private room,South Boston,2,1125
3271,2.0,1.0,1.0,Real Bed,125.0,25.0,12,55,7,42.3393527484172,-71.05035150728222,Townhouse,Private room,South Boston,1,1125
3272,1.0,2.0,2.0,Real Bed,225.0,68.0,0,0,0,42.33416628046455,-71.02951494198125,Apartment,Entire home/apt,South Boston,1,1125
3273,1.0,1.0,1.0,Real Bed,150.0,75.0,3,3,8,42.32963890001429,-71.05510714056209,Apartment,Entire home/apt,South Boston,1,1125
3274,2.0,1.0,1.0,Real Bed,119.0,30.0,10,59,7,42.33897720812363,-71.05090218252278,Townhouse,Private room,South Boston,1,1125
3275,1.0,1.0,3.0,Real Bed,70.0,68.0,0,0,1,42.33477750511095,-71.04858112472685,Apartment,Private room,South Boston,1,1125
3276,1.0,2.0,3.0,Real Bed,300.0,100.0,4,56,0,42.328163175898936,-71.05719194700787,Apartment,Entire home/apt,South Boston,2,1125
3277,1.0,2.0,4.0,Real Bed,200.0,100.0,21,79,68,42.333020901619975,-71.05220254948755,Apartment,Entire home/apt,South Boston,1,1125
3278,1.0,1.0,1.0,Real Bed,90.0,25.0,11,64,0,42.33734874742985,-71.04815020849959,Apartment,Private room,South Boston,1,1125
3279,1.0,3.0,8.0,Real Bed,250.0,150.0,23,65,16,42.33178080806838,-71.05236165172633,Apartment,Entire home/apt,South Boston,1,1125
3280,1.0,1.0,2.0,Real Bed,169.0,50.0,26,80,3,42.33979660167824,-71.04881413982253,Apartment,Private room,South Boston,1,1125
3281,1.0,3.0,3.0,Real Bed,99.0,99.0,8,53,72,42.33024548528313,-71.05546171192677,Apartment,Entire home/apt,South Boston,2,1125
3282,1.5,1.0,1.0,Real Bed,500.0,68.0,0,0,0,42.33569353729664,-71.04772416765502,Apartment,Entire home/apt,South Boston,2,1125
3283,1.0,3.0,8.0,Real Bed,330.0,150.0,21,81,11,42.331460364917646,-71.05311290494872,Apartment,Entire home/apt,South Boston,1,1125
3284,1.0,3.0,4.0,Real Bed,99.0,100.0,11,51,70,42.33524293032956,-71.04390495863204,House,Entire home/apt,South Boston,1,1125
3285,1.0,1.0,1.0,Real Bed,140.0,68.0,1,16,13,42.33484370143602,-71.04995024546783,Apartment,Entire home/apt,South Boston,1,1125
3286,1.0,1.0,1.0,Real Bed,80.0,100.0,30,85,3,42.33685478419462,-71.04693753507684,Apartment,Private room,South Boston,1,1125
3287,1.0,2.0,2.0,Real Bed,250.0,135.0,30,90,10,42.337647990032565,-71.04500814305119,Apartment,Entire home/apt,South Boston,1,1125
3288,1.0,1.0,4.0,Real Bed,225.0,100.0,8,53,21,42.33305541140794,-71.04840479578142,Condominium,Entire home/apt,South Boston,1,1125
3289,2.0,2.0,2.0,Real Bed,250.0,68.0,0,32,7,42.335501177074015,-71.03201440586754,Apartment,Entire home/apt,South Boston,1,1125
3290,2.0,2.0,4.0,Real Bed,225.0,75.0,13,68,1,42.33604114677976,-71.05393261932984,Apartment,Entire home/apt,South Boston,2,1125
3291,1.0,1.0,1.0,Real Bed,156.0,80.0,2,29,2,42.33304405129921,-71.02920970459782,House,Entire home/apt,South Boston,2,1125
3292,1.0,1.0,2.0,Real Bed,175.0,100.0,4,33,23,42.33775519216514,-71.047436675075,House,Entire home/apt,South Boston,5,1125
3293,1.0,1.0,1.0,Real Bed,100.0,68.0,0,0,20,42.35208077328276,-71.13599057398088,House,Private room,Allston,1,1125
3294,1.0,1.0,1.0,Real Bed,33.0,68.0,0,0,0,42.35265881702021,-71.13497235644199,House,Private room,Allston,1,1125
3295,1.0,1.0,1.0,Real Bed,103.0,68.0,30,90,5,42.34802552722877,-71.13730591137173,Apartment,Private room,Allston,1,1125
3296,1.0,1.0,2.0,Real Bed,110.0,68.0,0,0,0,42.35154570915516,-71.12558205269593,Apartment,Entire home/apt,Allston,5,36
3297,1.0,1.0,1.0,Real Bed,175.0,68.0,29,89,0,42.34637358153437,-71.13472997487017,Apartment,Entire home/apt,Allston,1,1125
3298,0.0,1.0,1.0,Real Bed,60.0,10.0,0,0,1,42.35244545225412,-71.13715110749888,Apartment,Private room,Allston,1,1125
3299,1.0,0.0,1.0,Real Bed,175.0,68.0,11,50,12,42.35937207684766,-71.13155989406006,Apartment,Entire home/apt,Allston,5,60
3300,1.0,1.0,1.0,Real Bed,99.0,68.0,0,0,0,42.35079870108516,-71.13327159485743,Apartment,Private room,Allston,1,1125
3301,2.0,1.0,1.0,Real Bed,120.0,68.0,0,0,25,42.350260289899616,-71.14361308028191,House,Private room,Allston,6,1125
3302,1.0,1.0,1.0,Real Bed,50.0,68.0,7,67,0,42.34820037204312,-71.13914025779506,Apartment,Private room,Allston,10,45
3303,1.0,1.0,2.0,Real Bed,100.0,68.0,0,0,10,42.34934248329046,-71.12908093453366,Apartment,Entire home/apt,Allston,1,1125
3304,1.0,2.0,3.0,Real Bed,260.0,50.0,20,77,49,42.35266232919279,-71.1262483473859,Apartment,Entire home/apt,Allston,2,1125
3305,1.0,1.0,1.0,Real Bed,85.0,68.0,0,0,11,42.353344419809424,-71.12693351553787,Apartment,Private room,Allston,2,1125
3306,1.0,1.0,1.0,Real Bed,93.0,68.0,5,49,20,42.351361454084085,-71.12615238537657,Apartment,Private room,Allston,4,1125
3307,1.0,1.0,1.0,Real Bed,40.0,50.0,0,0,34,42.35501678416424,-71.12759005765862,Apartment,Private room,Allston,7,365
3308,2.0,1.0,1.0,Futon,39.0,10.0,0,0,1,42.34763753472381,-71.13235921935193,House,Private room,Allston,1,7
3309,1.0,1.0,1.0,Real Bed,85.0,20.0,5,65,38,42.35572890643184,-71.13072244801792,Apartment,Private room,Allston,6,70
3310,2.0,1.0,1.0,Real Bed,75.0,68.0,0,0,68,42.35425365682595,-71.1371532900762,House,Private room,Allston,1,1125
3311,1.0,1.0,1.0,Real Bed,76.0,20.0,0,0,2,42.35026471856666,-71.12703309536381,Apartment,Private room,Allston,1,1125
3312,2.0,1.0,1.0,Real Bed,40.0,68.0,1,36,95,42.35019416811648,-71.1421516491063,House,Private room,Allston,1,1125
3313,1.0,1.0,1.0,Real Bed,50.0,20.0,0,0,5,42.35065647108612,-71.13997201251834,Apartment,Private room,Allston,3,1125
3314,2.0,1.0,1.0,Real Bed,69.0,68.0,0,0,59,42.35231133439073,-71.13655217244086,House,Private room,Allston,1,1125
3315,1.0,1.0,1.0,Real Bed,108.0,80.0,18,78,2,42.360175493456325,-71.12910390319256,Apartment,Private room,Allston,2,28
3316,1.0,1.0,1.0,Real Bed,119.0,68.0,13,69,0,42.36053024971302,-71.12395222441882,House,Private room,Allston,2,1125
3317,1.5,1.0,1.0,Real Bed,32.0,50.0,0,0,4,42.35502536449858,-71.13740266410173,House,Private room,Allston,1,1125
3318,1.0,1.0,1.0,Real Bed,88.0,52.0,0,3,2,42.34856091860273,-71.1321268843629,Apartment,Private room,Allston,1,40
3319,1.0,1.0,1.0,Real Bed,60.0,68.0,0,1,4,42.35219988822352,-71.1344273715225,Apartment,Private room,Allston,3,1125
3320,1.0,1.0,1.0,Airbed,130.0,50.0,29,89,0,42.35191983848069,-71.13301243492488,House,Private room,Allston,1,1125
3321,1.0,0.0,0.0,Real Bed,168.0,95.0,0,0,2,42.36444257776571,-71.13058404714847,Condominium,Entire home/apt,Allston,3,1125
3322,1.0,1.0,1.0,Real Bed,60.0,68.0,0,0,0,42.35385193794485,-71.12209681221768,Apartment,Private room,Allston,1,1125
3323,1.0,1.0,1.0,Real Bed,40.0,68.0,0,0,0,42.36164085512783,-71.12389447283762,Apartment,Private room,Allston,6,1125
3324,1.0,1.0,1.0,Real Bed,179.0,95.0,0,0,1,42.36424315185366,-71.13135873481028,Condominium,Entire home/apt,Allston,3,1125
3325,1.0,3.0,3.0,Real Bed,350.0,130.0,7,54,19,42.35286769730467,-71.1393381696732,Condominium,Entire home/apt,Allston,2,1125
3326,2.0,1.0,1.0,Real Bed,50.0,10.0,0,0,1,42.36022454911613,-71.13355803541425,House,Private room,Allston,4,1125
3327,1.0,1.0,2.0,Real Bed,70.0,15.0,14,68,45,42.35153184332368,-71.12500876330118,Apartment,Private room,Allston,1,1125
3328,1.0,1.0,1.0,Real Bed,77.0,20.0,8,68,2,42.353152017722216,-71.12966786325394,Apartment,Private room,Allston,2,1125
3329,2.0,2.0,2.0,Real Bed,189.0,50.0,0,0,0,42.36259858221989,-71.13065251054749,Apartment,Entire home/apt,Allston,2,90
3330,1.0,2.0,2.0,Real Bed,195.0,68.0,0,0,1,42.35877288843092,-71.13183188489567,Apartment,Entire home/apt,Allston,1,1125
3331,1.0,1.0,1.0,Real Bed,72.0,30.0,0,31,2,42.36172482895364,-71.12716152273386,House,Private room,Allston,2,138
3332,1.0,1.0,3.0,Real Bed,189.0,68.0,3,47,12,42.35935511179833,-71.12935440566808,Apartment,Entire home/apt,Allston,3,89
3333,1.0,2.0,2.0,Real Bed,524.0,100.0,0,0,0,42.36254624854516,-71.13394720472692,Apartment,Entire home/apt,Allston,2,1125
3334,1.0,0.0,2.0,Real Bed,78.0,75.0,0,16,8,42.35105231861799,-71.13383600343128,Apartment,Entire home/apt,Allston,2,1125
3335,2.0,1.0,1.0,Real Bed,40.0,15.0,0,0,0,42.36030977059385,-71.13411347506904,House,Private room,Allston,1,1125
3336,1.0,1.0,2.0,Real Bed,210.0,80.0,1,7,20,42.34944608747859,-71.13080633700315,Apartment,Entire home/apt,Allston,2,1125
3337,1.0,0.0,3.0,Real Bed,95.0,75.0,0,33,103,42.35049293318264,-71.13328056855369,Apartment,Entire home/apt,Allston,2,1125
3338,1.0,1.0,2.0,Real Bed,79.0,30.0,4,62,0,42.36120619817218,-71.126492808419,House,Private room,Allston,2,146
3339,1.0,1.0,1.0,Real Bed,60.0,68.0,0,0,2,42.34798839891038,-71.13939137582845,Apartment,Private room,Allston,1,1125
3340,1.0,2.0,2.0,Real Bed,145.0,68.0,0,19,18,42.35849966334547,-71.12822624955673,Apartment,Entire home/apt,Allston,2,1125
3341,2.0,1.0,1.0,Real Bed,80.0,35.0,5,56,19,42.35882253442461,-71.13018410513656,Apartment,Private room,Allston,1,1125
3342,1.0,1.0,1.0,Real Bed,70.0,68.0,0,0,0,42.35156937370638,-71.13164991891409,Villa,Private room,Allston,1,1125
3343,2.0,1.0,1.0,Real Bed,65.0,68.0,10,10,39,42.34998842878122,-71.14420207715821,House,Private room,Allston,1,1125
3344,2.0,1.0,1.0,Real Bed,74.0,68.0,0,2,80,42.35054344641345,-71.14384401507515,House,Private room,Allston,1,1125
3345,1.0,1.0,2.0,Real Bed,119.0,68.0,15,66,0,42.36117817683608,-71.1237811592001,House,Private room,Allston,2,1125
3346,1.0,1.0,1.0,Real Bed,85.0,30.0,0,31,2,42.36077501013337,-71.12743714328603,Apartment,Private room,Allston,2,125
3347,1.5,1.0,1.0,Real Bed,45.0,50.0,30,90,1,42.35452544933531,-71.13657899368661,House,Private room,Allston,1,1125
3348,1.0,1.0,1.0,Real Bed,90.0,25.0,9,59,74,42.352945787708016,-71.12187297544675,Apartment,Private room,Allston,1,1125
3349,1.0,0.0,1.0,Real Bed,100.0,50.0,0,4,9,42.346452473232354,-71.13489574341413,Apartment,Entire home/apt,Allston,1,1125
3350,2.0,1.0,1.0,Real Bed,40.0,10.0,0,0,0,42.35303314210909,-71.13159940798838,Apartment,Private room,Allston,1,1125
3351,2.5,4.0,6.0,Real Bed,550.0,200.0,22,82,6,42.35769453358095,-71.12869546818817,House,Entire home/apt,Allston,4,1125
3352,1.5,1.0,1.0,Real Bed,39.0,50.0,18,78,6,42.35514819423764,-71.13799960795815,House,Private room,Allston,2,360
3353,1.0,1.0,1.0,Real Bed,60.0,25.0,0,0,2,42.35219161933941,-71.12261440974366,Apartment,Private room,Allston,2,20
3354,2.0,1.0,1.0,Real Bed,27.0,68.0,0,0,0,42.35211410688092,-71.12959064900406,House,Private room,Allston,1,1125
3355,2.0,1.0,1.0,Real Bed,75.0,35.0,6,66,21,42.35720642905652,-71.12871660744072,House,Private room,Allston,1,1125
3356,1.0,1.0,2.0,Real Bed,60.0,68.0,0,0,0,42.35280564501706,-71.12398135726829,Apartment,Private room,Allston,18,1125
3357,2.0,1.0,1.0,Real Bed,45.0,68.0,0,0,1,42.354976192352574,-71.12949326233621,Apartment,Private room,Allston,17,29
3358,2.0,1.0,1.0,Couch,100.0,50.0,29,89,1,42.34999922872795,-71.13325251178459,House,Shared room,Allston,1,1125
3359,1.0,0.0,2.0,Real Bed,130.0,70.0,29,89,1,42.34839562033394,-71.13319099326112,Loft,Entire home/apt,Allston,1,1125
3360,1.0,1.0,1.0,Real Bed,79.0,30.0,4,60,6,42.36093263073878,-71.1254883714559,Apartment,Private room,Allston,2,96
3361,1.0,1.0,1.0,Real Bed,90.0,20.0,0,0,0,42.35172557572752,-71.12104523832987,Apartment,Private room,Allston,5,1125
3362,1.0,1.0,1.0,Real Bed,79.0,30.0,5,62,0,42.36141251934717,-71.12586980051938,House,Private room,Allston,2,150
3363,1.0,1.0,1.0,Real Bed,75.0,20.0,0,0,0,42.350145399071714,-71.12884718974465,Apartment,Entire home/apt,Allston,1,1125
3364,1.0,1.0,1.0,Real Bed,58.0,68.0,0,0,0,42.36040825267022,-71.12438589653615,Apartment,Private room,Allston,1,1125
3365,2.0,1.0,1.0,Real Bed,75.0,68.0,0,0,83,42.34996427101776,-71.14370958503075,House,Private room,Allston,1,1125
3366,1.0,1.0,1.0,Real Bed,110.0,30.0,0,0,5,42.35046189516946,-71.12950477968002,Apartment,Entire home/apt,Allston,1,1125
3367,1.0,1.0,2.0,Real Bed,180.0,50.0,0,0,1,42.34805623113406,-71.1333831316948,Condominium,Entire home/apt,Allston,3,1125
3368,2.0,1.0,1.0,Real Bed,65.0,10.0,21,81,36,42.35339780167063,-71.14235466242799,House,Private room,Allston,30,1125
